,Frame,Ball Location,PlayerDicts
485,485,[],"{0: {'kitColor': [227.76889, 236.08423, 221.0151], 'location': [6340.599, 3909.653]}, 1: {'kitColor': [226.73482, 228.89926, 219.5274], 'location': [5461.7266, 4789.9404]}, 2: {'kitColor': [216.4208, 218.96217, 205.60992], 'location': [7392.651, 5119.699]}, 3: {'kitColor': [147.25557, 226.08925, 181.74948], 'location': [5584.2563, 4976.8223]}, 4: {'kitColor': [213.85162, 217.44511, 212.36792], 'location': [5845.3267, 5796.1104]}, 5: {'kitColor': [153.27942, 235.15294, 179.46619], 'location': [6970.111, 5394.5864]}, 6: {'kitColor': [229.50807, 230.51541, 214.93832], 'location': [8351.459, 5026.459]}, 7: {'kitColor': [207.20479, 213.15292, 199.76329], 'location': [7232.833, 6295.0356]}, 8: {'kitColor': [144.36867, 224.12604, 162.47469], 'location': [7986.1904, 6508.8394]}, 9: {'kitColor': [162.45189, 232.36598, 185.17183], 'location': [6669.099, 3649.8064]}, 10: {'kitColor': [159.41873, 237.43823, 179.9805], 'location': [8917.731, 4979.405]}, 11: {'kitColor': [152.79509, 238.4778, 181.35222], 'location': [6181.331, 5811.383]}, 12: {'kitColor': [163.46057, 233.04121, 180.96774], 'location': [7621.5044, 4455.3306]}, 13: {'kitColor': [218.95834, 220.32428, 199.92029], 'location': [8477.587, 6117.8423]}, 14: {'kitColor': [224.24316, 232.12766, 215.68085], 'location': [7064.8755, 1518.1718]}, 15: {'kitColor': [228.56435, 233.29797, 224.37698], 'location': [5500.3057, 2961.6257]}, 16: {'kitColor': [152.11244, 224.69745, 174.1245], 'location': [8174.8076, 4743.094]}, 17: {'kitColor': [218.65392, 225.96696, 209.2887], 'location': [6862.63, 5301.696]}, 18: {'kitColor': [144.43262, 217.45956, 165.062], 'location': [9038.518, 6304.9536]}, 19: {'kitColor': [171.59007, 234.66771, 187.3882], 'location': [7924.096, 2366.2356]}}"
486,486,[],"{0: {'kitColor': [212.23384, 215.96149, 203.43604], 'location': [7258.663, 6288.933]}, 1: {'kitColor': [226.96239, 235.3385, 219.96239], 'location': [6348.772, 3909.6772]}, 2: {'kitColor': [209.76907, 215.10419, 209.31258], 'location': [5854.185, 5819.99]}, 3: {'kitColor': [152.81891, 232.36217, 177.00931], 'location': [6982.4053, 5401.1216]}, 4: {'kitColor': [212.70518, 215.1651, 202.45992], 'location': [7422.031, 5111.9106]}, 5: {'kitColor': [148.67061, 228.08395, 182.49515], 'location': [5589.3696, 4995.0796]}, 6: {'kitColor': [224.30757, 227.69984, 219.58395], 'location': [5469.535, 4800.736]}, 7: {'kitColor': [217.36102, 218.80815, 199.3867], 'location': [8509.0625, 6117.8516]}, 8: {'kitColor': [228.28046, 231.56374, 217.534], 'location': [8371.638, 5014.373]}, 9: {'kitColor': [162.97934, 231.8124, 184.76764], 'location': [6673.652, 3660.4993]}, 10: {'kitColor': [153.26259, 225.31429, 173.26804], 'location': [8195.458, 4750.2393]}, 11: {'kitColor': [151.6911, 238.75562, 180.94427], 'location': [6188.782, 5810.108]}, 12: {'kitColor': [156.84097, 237.2341, 178.0827], 'location': [8944.991, 4978.6553]}, 13: {'kitColor': [220.70665, 226.06273, 209.90222], 'location': [6875.666, 5299.87]}, 14: {'kitColor': [228.52249, 233.31749, 224.3775], 'location': [5510.127, 2971.2217]}, 15: {'kitColor': [145.86275, 223.11398, 162.83578], 'location': [8003.7046, 6526.5825]}, 16: {'kitColor': [162.11342, 232.14934, 179.61626], 'location': [7635.9033, 4459.5396]}, 17: {'kitColor': [227.97887, 233.55281, 220.02464], 'location': [7069.1406, 1523.1196]}, 18: {'kitColor': [171.13872, 230.45953, 184.54045], 'location': [7931.552, 2375.1226]}, 19: {'kitColor': [148.94977, 217.5479, 167.6285], 'location': [9041.005, 6328.0527]}}"
487,487,[],"{0: {'kitColor': [152.09291, 230.45233, 174.6736], 'location': [7007.1743, 5396.851]}, 1: {'kitColor': [216.44267, 218.20029, 205.97968], 'location': [7292.7676, 6308.606]}, 2: {'kitColor': [230.935, 232.68832, 219.23781], 'location': [8413.143, 4981.6104]}, 3: {'kitColor': [218.5964, 217.94601, 199.46786], 'location': [8554.779, 6104.0]}, 4: {'kitColor': [164.03072, 232.80034, 186.51877], 'location': [6684.5293, 3653.2988]}, 5: {'kitColor': [223.6155, 227.49562, 219.55118], 'location': [5473.4595, 4806.515]}, 6: {'kitColor': [228.41234, 234.84834, 220.35072], 'location': [6359.4014, 3917.4492]}, 7: {'kitColor': [148.0669, 227.96272, 182.94518], 'location': [5592.0615, 5000.866]}, 8: {'kitColor': [215.3451, 222.12729, 204.20398], 'location': [6892.7544, 5302.021]}, 9: {'kitColor': [209.67624, 215.1741, 208.586], 'location': [5863.8086, 5836.0312]}, 10: {'kitColor': [152.85356, 226.77574, 172.26122], 'location': [8237.183, 4748.3433]}, 11: {'kitColor': [212.29384, 212.0889, 200.50125], 'location': [7462.352, 5124.8223]}, 12: {'kitColor': [161.30754, 232.41974, 179.26112], 'location': [7672.7627, 4446.973]}, 13: {'kitColor': [157.89519, 236.76265, 179.55783], 'location': [8980.55, 4961.267]}, 14: {'kitColor': [150.12547, 236.02202, 178.99712], 'location': [6199.6836, 5817.6157]}, 15: {'kitColor': [227.94695, 233.3581, 224.19893], 'location': [5509.1104, 2989.1836]}, 16: {'kitColor': [171.43553, 233.47565, 186.10316], 'location': [7942.718, 2372.1519]}, 17: {'kitColor': [229.56604, 233.40001, 218.89056], 'location': [7078.4946, 1517.1759]}, 18: {'kitColor': [147.5443, 222.55841, 162.32607], 'location': [8029.1685, 6520.2715]}, 19: {'kitColor': [145.52534, 216.60945, 165.05646], 'location': [9076.418, 6338.2144]}}"
488,488,[],"{0: {'kitColor': [161.67703, 230.94128, 184.89291], 'location': [6693.8623, 3665.5684]}, 1: {'kitColor': [211.0787, 217.50221, 210.89468], 'location': [5874.4253, 5848.5737]}, 2: {'kitColor': [151.97815, 228.6614, 174.48544], 'location': [7019.3535, 5401.062]}, 3: {'kitColor': [214.96579, 223.46346, 205.63763], 'location': [6897.2847, 5312.0166]}, 4: {'kitColor': [148.9887, 229.22852, 183.26358], 'location': [5598.28, 5010.0244]}, 5: {'kitColor': [225.04718, 228.97412, 220.828], 'location': [5482.849, 4832.506]}, 6: {'kitColor': [218.3604, 218.21193, 200.01015], 'location': [8580.629, 6099.9556]}, 7: {'kitColor': [228.23251, 231.55609, 217.28455], 'location': [8435.637, 4951.8066]}, 8: {'kitColor': [219.69395, 217.87071, 206.2537], 'location': [7306.2974, 6329.9644]}, 9: {'kitColor': [154.68242, 228.68242, 174.31627], 'location': [8245.467, 4744.3843]}, 10: {'kitColor': [159.98062, 239.67184, 181.84497], 'location': [8993.51, 4948.334]}, 11: {'kitColor': [226.72139, 232.89304, 218.17163], 'location': [6372.0522, 3920.7114]}, 12: {'kitColor': [163.78676, 234.13235, 180.12317], 'location': [7687.0527, 4453.5806]}, 13: {'kitColor': [149.47098, 232.51665, 175.69458], 'location': [6204.7715, 5822.396]}, 14: {'kitColor': [213.59296, 211.55527, 201.62814], 'location': [7482.3047, 5137.755]}, 15: {'kitColor': [169.25072, 232.13106, 184.8262], 'location': [7950.421, 2369.6965]}, 16: {'kitColor': [223.0798, 230.23941, 219.94266], 'location': [5515.569, 2968.9856]}, 17: {'kitColor': [145.54076, 224.97672, 160.80595], 'location': [8037.798, 6528.7607]}, 18: {'kitColor': [226.46802, 231.44402, 217.73601], 'location': [7080.6416, 1524.9943]}}"
489,489,[[9391.7295 6586.9976]],"{0: {'kitColor': [154.17755, 231.41429, 176.33168], 'location': [7041.38, 5397.5796]}, 1: {'kitColor': [210.10783, 217.40741, 210.31046], 'location': [5892.7773, 5853.4697]}, 2: {'kitColor': [163.78833, 234.08833, 179.27167], 'location': [7700.959, 4453.219]}, 3: {'kitColor': [217.4378, 225.97415, 208.72699], 'location': [6914.741, 5315.4175]}, 4: {'kitColor': [160.3081, 231.6973, 184.47208], 'location': [6707.345, 3675.937]}, 5: {'kitColor': [216.90562, 219.20898, 206.58652], 'location': [7503.6924, 5122.896]}, 6: {'kitColor': [227.73615, 231.14331, 222.50488], 'location': [5497.725, 4826.5156]}, 7: {'kitColor': [221.05237, 225.51689, 210.11826], 'location': [8459.515, 4944.3223]}, 8: {'kitColor': [156.27971, 227.81992, 174.7695], 'location': [8267.076, 4724.368]}, 9: {'kitColor': [223.69267, 230.25769, 218.89598], 'location': [5528.8555, 3006.5112]}, 10: {'kitColor': [159.85, 238.22977, 180.82501], 'location': [9025.649, 4908.529]}, 11: {'kitColor': [148.27522, 231.34631, 183.6227], 'location': [5614.333, 5013.0835]}, 12: {'kitColor': [221.98967, 221.45091, 201.87598], 'location': [8610.667, 6122.67]}, 13: {'kitColor': [168.08752, 230.57028, 182.71088], 'location': [7957.3867, 2376.529]}, 14: {'kitColor': [212.6112, 213.20665, 200.26094], 'location': [7342.8936, 6327.59]}, 15: {'kitColor': [132.41791, 207.74377, 154.2301], 'location': [9152.823, 6356.148]}, 16: {'kitColor': [141.88152, 225.45024, 158.02608], 'location': [8070.431, 6525.2144]}, 17: {'kitColor': [214.62126, 223.07973, 206.92691], 'location': [7091.6973, 1531.009]}, 18: {'kitColor': [226.32907, 231.76785, 217.22194], 'location': [6392.741, 3932.9712]}, 19: {'kitColor': [149.67567, 231.70923, 175.76422], 'location': [6217.4536, 5825.6514]}}"
490,490,[[9422.206 6572.673]],"{0: {'kitColor': [216.97112, 220.38, 207.09778], 'location': [7511.9893, 5147.8525]}, 1: {'kitColor': [152.84065, 231.36638, 175.38644], 'location': [7060.876, 5408.5776]}, 2: {'kitColor': [164.78593, 233.78754, 179.88019], 'location': [7712.296, 4456.424]}, 3: {'kitColor': [212.82784, 218.84789, 211.98703], 'location': [5900.877, 5877.149]}, 4: {'kitColor': [158.27252, 235.70262, 178.77608], 'location': [9042.926, 4891.7236]}, 5: {'kitColor': [157.07367, 229.14975, 175.33333], 'location': [8277.815, 4728.362]}, 6: {'kitColor': [214.485, 223.43602, 206.26225], 'location': [6928.519, 5316.429]}, 7: {'kitColor': [162.40685, 231.09315, 184.34981], 'location': [6716.4927, 3674.2517]}, 8: {'kitColor': [211.50633, 210.14828, 198.39603], 'location': [7379.8354, 6339.3086]}, 9: {'kitColor': [228.75089, 231.30351, 223.17018], 'location': [5506.4136, 4834.368]}, 10: {'kitColor': [223.26062, 227.14285, 210.92085], 'location': [8481.491, 4952.031]}, 11: {'kitColor': [167.05978, 230.7962, 183.41032], 'location': [7956.0566, 2376.9111]}, 12: {'kitColor': [147.55908, 231.05482, 185.47748], 'location': [5620.5728, 5021.0654]}, 13: {'kitColor': [149.15292, 233.02039, 175.51251], 'location': [6223.3164, 5835.6577]}, 14: {'kitColor': [136.28828, 210.33784, 157.38852], 'location': [9189.732, 6334.352]}, 15: {'kitColor': [139.88235, 223.2797, 154.97337], 'location': [8083.748, 6523.54]}, 16: {'kitColor': [224.68546, 232.11034, 220.52348], 'location': [5531.145, 3012.801]}, 17: {'kitColor': [219.14265, 217.952, 198.47188], 'location': [8638.9, 6143.9097]}, 18: {'kitColor': [226.7295, 231.37158, 217.63934], 'location': [6409.422, 3935.5737]}, 19: {'kitColor': [220.259, 227.48921, 211.1259], 'location': [7089.751, 1545.1213]}}"
491,491,[],"{0: {'kitColor': [213.93575, 223.82866, 206.3509], 'location': [6946.266, 5299.191]}, 1: {'kitColor': [156.12633, 227.16292, 173.13812], 'location': [8298.976, 4688.3745]}, 2: {'kitColor': [164.98245, 234.05742, 179.53429], 'location': [7737.7847, 4426.2812]}, 3: {'kitColor': [217.42154, 220.45741, 208.27356], 'location': [7527.926, 5135.9795]}, 4: {'kitColor': [211.22789, 210.7704, 200.90475], 'location': [7395.878, 6275.9873]}, 5: {'kitColor': [159.16931, 238.40079, 180.90079], 'location': [9067.381, 4809.407]}, 6: {'kitColor': [138.58353, 211.05122, 159.08241], 'location': [9157.362, 6284.5103]}, 7: {'kitColor': [139.33798, 222.79292, 155.39485], 'location': [8089.907, 6435.2095]}, 8: {'kitColor': [227.14389, 234.03358, 222.37651], 'location': [5533.046, 3025.986]}, 9: {'kitColor': [162.63866, 234.04832, 186.69958], 'location': [6740.2563, 3682.705]}, 10: {'kitColor': [222.87135, 227.69006, 210.5458], 'location': [8508.569, 4918.346]}, 11: {'kitColor': [150.91182, 235.49812, 177.45592], 'location': [6235.7183, 5802.617]}, 12: {'kitColor': [228.6796, 232.83205, 218.70802], 'location': [6427.3237, 3943.7144]}, 13: {'kitColor': [149.39374, 231.01042, 174.13689], 'location': [7087.637, 5381.7275]}, 14: {'kitColor': [145.07838, 229.7459, 185.17447], 'location': [5624.6133, 5023.807]}, 15: {'kitColor': [212.31624, 217.06125, 211.18], 'location': [5914.324, 5849.297]}, 16: {'kitColor': [216.78008, 217.11392, 197.78165], 'location': [8657.596, 6068.478]}, 17: {'kitColor': [219.69475, 226.85614, 210.01755], 'location': [7118.962, 1587.5422]}, 18: {'kitColor': [167.17598, 229.72905, 181.90782], 'location': [7988.112, 2383.8406]}, 19: {'kitColor': [226.90494, 230.38026, 222.38574], 'location': [5515.458, 4842.4775]}}"
492,492,[[9481.866  6406.3794]],"{0: {'kitColor': [210.4914, 214.723, 202.18623], 'location': [7414.9526, 6278.894]}, 1: {'kitColor': [142.20105, 223.81555, 159.44145], 'location': [8094.2617, 6454.779]}, 2: {'kitColor': [218.39906, 221.2898, 209.38481], 'location': [7545.898, 5135.16]}, 3: {'kitColor': [164.86371, 233.51068, 179.11823], 'location': [7752.379, 4428.2725]}, 4: {'kitColor': [157.72952, 229.17741, 175.95906], 'location': [8319.5625, 4672.1514]}, 5: {'kitColor': [215.18213, 223.98248, 207.02277], 'location': [6954.615, 5313.9062]}, 6: {'kitColor': [228.62593, 235.08559, 219.75307], 'location': [6429.1514, 3949.7646]}, 7: {'kitColor': [166.98187, 231.66164, 182.6284], 'location': [7985.187, 2397.3682]}, 8: {'kitColor': [147.49222, 228.97455, 172.66478], 'location': [7107.902, 5399.8965]}, 9: {'kitColor': [150.58224, 235.70468, 177.12617], 'location': [6236.316, 5821.9004]}, 10: {'kitColor': [223.30324, 231.20833, 221.48611], 'location': [5538.996, 3068.407]}, 11: {'kitColor': [217.4177, 214.8354, 196.1876], 'location': [8694.441, 6088.795]}, 12: {'kitColor': [163.94855, 233.28412, 186.64653], 'location': [6752.177, 3702.7493]}, 13: {'kitColor': [149.17589, 231.90651, 186.24107], 'location': [5626.821, 5025.5005]}, 14: {'kitColor': [160.8639, 239.04298, 182.44986], 'location': [9075.09, 4813.7764]}, 15: {'kitColor': [140.73685, 213.33371, 161.1803], 'location': [9172.22, 6315.811]}, 16: {'kitColor': [226.64069, 229.4264, 215.13637], 'location': [8525.65, 4914.9966]}, 17: {'kitColor': [221.18773, 229.75812, 212.80144], 'location': [7118.1333, 1596.233]}, 18: {'kitColor': [230.78502, 232.75543, 224.53255], 'location': [5521.2563, 4852.2056]}, 19: {'kitColor': [212.98889, 217.70695, 213.88194], 'location': [5925.5825, 5864.131]}}"
493,493,[[9523.725 6387.771]],"{0: {'kitColor': [218.2096, 217.42807, 197.22203], 'location': [8722.928, 6094.61]}, 1: {'kitColor': [207.97188, 212.5125, 200.075], 'location': [7443.608, 6282.029]}, 2: {'kitColor': [228.1247, 235.71294, 220.34587], 'location': [6448.8154, 3947.7803]}, 3: {'kitColor': [157.5469, 230.06738, 176.19684], 'location': [8338.678, 4673.571]}, 4: {'kitColor': [223.87453, 229.02354, 213.84903], 'location': [8542.765, 4917.6387]}, 5: {'kitColor': [215.02133, 217.45499, 205.73935], 'location': [7565.7314, 5150.5005]}, 6: {'kitColor': [167.07799, 233.63258, 181.85962], 'location': [7770.148, 4428.1167]}, 7: {'kitColor': [228.62117, 235.76234, 224.86588], 'location': [5551.576, 3057.7786]}, 8: {'kitColor': [152.17615, 235.94502, 178.96458], 'location': [6250.633, 5832.347]}, 9: {'kitColor': [147.60449, 227.92473, 165.05168], 'location': [8115.2344, 6468.7305]}, 10: {'kitColor': [221.30716, 230.2389, 213.15698], 'location': [7127.7246, 1628.6803]}, 11: {'kitColor': [169.52051, 232.00632, 184.53313], 'location': [7990.8926, 2392.2065]}, 12: {'kitColor': [166.18143, 233.4599, 186.96623], 'location': [6775.5312, 3711.8032]}, 13: {'kitColor': [214.46864, 224.8524, 208.04613], 'location': [6984.126, 5316.013]}, 14: {'kitColor': [212.65744, 218.29446, 213.32216], 'location': [5948.4624, 5871.011]}, 15: {'kitColor': [225.49101, 228.19066, 219.36511], 'location': [5539.106, 4858.199]}, 16: {'kitColor': [158.66927, 238.37285, 180.54915], 'location': [9085.367, 4824.6597]}, 17: {'kitColor': [149.94006, 232.90482, 185.93889], 'location': [5644.4033, 5040.565]}, 18: {'kitColor': [146.88507, 229.13284, 171.89552], 'location': [7145.3804, 5412.628]}, 19: {'kitColor': [145.37485, 215.28201, 163.87074], 'location': [9210.148, 6325.0884]}}"
494,494,[],"{0: {'kitColor': [227.67633, 235.8599, 219.87198], 'location': [6464.5293, 3930.7822]}, 1: {'kitColor': [212.13937, 215.68118, 204.22475], 'location': [7467.623, 6300.0996]}, 2: {'kitColor': [151.39885, 237.68787, 179.41426], 'location': [6254.4233, 5838.3867]}, 3: {'kitColor': [220.75903, 221.04991, 201.28055], 'location': [8767.251, 6070.494]}, 4: {'kitColor': [223.69792, 229.95001, 213.79793], 'location': [8572.448, 4876.7266]}, 5: {'kitColor': [213.50925, 216.93669, 204.25067], 'location': [7576.771, 5161.123]}, 6: {'kitColor': [224.08514, 228.38768, 218.92935], 'location': [5545.624, 4859.9946]}, 7: {'kitColor': [165.11589, 233.77383, 181.51216], 'location': [7777.6846, 4434.2344]}, 8: {'kitColor': [226.69373, 233.97447, 223.72621], 'location': [5563.6484, 3073.9858]}, 9: {'kitColor': [145.1556, 226.76662, 170.53041], 'location': [7162.431, 5409.7827]}, 10: {'kitColor': [167.68822, 234.19391, 187.70723], 'location': [6782.3135, 3701.9473]}, 11: {'kitColor': [144.27428, 224.14621, 162.80043], 'location': [8123.62, 6489.153]}, 12: {'kitColor': [215.86981, 225.3, 209.43962], 'location': [7007.314, 5322.493]}, 13: {'kitColor': [158.79245, 238.78731, 181.49057], 'location': [9105.518, 4799.8145]}, 14: {'kitColor': [210.68077, 216.94608, 212.73907], 'location': [5958.0386, 5879.126]}, 15: {'kitColor': [157.62778, 231.22917, 177.46806], 'location': [8346.805, 4680.4253]}, 16: {'kitColor': [150.78093, 231.83983, 184.26149], 'location': [5652.5347, 5035.688]}, 17: {'kitColor': [223.61429, 231.93929, 215.41786], 'location': [7129.54, 1636.7048]}, 18: {'kitColor': [170.50523, 233.39374, 186.28223], 'location': [7990.529, 2383.077]}, 19: {'kitColor': [141.61632, 213.12567, 164.19519], 'location': [9263.23, 6349.0684]}}"
495,495,[[9617.82  6347.193]],"{0: {'kitColor': [221.9436, 227.65294, 212.1063], 'location': [8600.371, 4866.0776]}, 1: {'kitColor': [229.02545, 235.99237, 220.82188], 'location': [6486.15, 3919.8691]}, 2: {'kitColor': [209.31216, 213.0726, 201.294], 'location': [7497.0815, 6309.782]}, 3: {'kitColor': [148.90529, 229.66852, 174.17966], 'location': [7178.4785, 5408.546]}, 4: {'kitColor': [221.28374, 222.03114, 202.218], 'location': [8791.224, 6087.4595]}, 5: {'kitColor': [151.43895, 237.75775, 179.49225], 'location': [6264.3115, 5836.5283]}, 6: {'kitColor': [225.5327, 233.34578, 224.07475], 'location': [5589.6577, 3072.2793]}, 7: {'kitColor': [168.98502, 234.6573, 188.96442], 'location': [6798.566, 3702.1023]}, 8: {'kitColor': [223.46843, 228.7965, 219.34212], 'location': [5563.388, 4869.0024]}, 9: {'kitColor': [150.18684, 231.0369, 182.70242], 'location': [5671.857, 5037.479]}, 10: {'kitColor': [208.13766, 213.85065, 208.62077], 'location': [5973.899, 5872.0137]}, 11: {'kitColor': [221.53572, 227.58035, 213.45178], 'location': [7027.7026, 5321.364]}, 12: {'kitColor': [159.55956, 233.05798, 177.54074], 'location': [8373.738, 4678.6787]}, 13: {'kitColor': [154.94814, 235.05348, 175.7196], 'location': [9128.932, 4799.236]}, 14: {'kitColor': [145.46516, 225.71124, 162.9663], 'location': [8145.6523, 6493.8335]}, 15: {'kitColor': [165.43535, 235.1293, 181.8793], 'location': [7804.1606, 4429.7637]}, 16: {'kitColor': [228.06204, 233.9562, 218.29927], 'location': [7158.4844, 1658.9796]}, 17: {'kitColor': [167.40741, 231.04074, 184.1148], 'location': [8001.407, 2401.2754]}, 18: {'kitColor': [213.37068, 218.35632, 204.14081], 'location': [7607.415, 5143.85]}, 19: {'kitColor': [141.23749, 210.62947, 162.68527], 'location': [9294.77, 6363.6504]}}"
496,496,[[9632.83  6320.473]],"{0: {'kitColor': [220.30997, 227.6335, 210.02263], 'location': [8634.318, 4835.8604]}, 1: {'kitColor': [149.58527, 229.985, 174.69168], 'location': [7193.76, 5412.423]}, 2: {'kitColor': [202.09882, 206.76878, 194.55336], 'location': [7509.196, 6319.1772]}, 3: {'kitColor': [149.55116, 231.16046, 183.0], 'location': [5671.1978, 5055.3833]}, 4: {'kitColor': [228.28459, 234.48303, 219.12534], 'location': [6493.684, 3932.9917]}, 5: {'kitColor': [208.2884, 215.68639, 209.11586], 'location': [5972.848, 5890.0264]}, 6: {'kitColor': [216.7037, 225.7327, 210.34138], 'location': [7034.142, 5323.7305]}, 7: {'kitColor': [165.13588, 232.27356, 186.64856], 'location': [6812.8516, 3698.3398]}, 8: {'kitColor': [155.16853, 234.05458, 176.74318], 'location': [9148.824, 4771.3784]}, 9: {'kitColor': [150.47404, 238.16467, 180.49501], 'location': [6266.5444, 5840.0117]}, 10: {'kitColor': [147.2079, 229.26448, 164.93684], 'location': [8159.284, 6492.234]}, 11: {'kitColor': [224.72522, 230.1687, 220.11131], 'location': [5561.224, 4886.202]}, 12: {'kitColor': [156.75116, 230.79288, 176.66615], 'location': [8403.117, 4669.0366]}, 13: {'kitColor': [227.07596, 233.96709, 224.15697], 'location': [5586.017, 3075.679]}, 14: {'kitColor': [164.70345, 234.54942, 181.6184], 'location': [7833.114, 4432.7744]}, 15: {'kitColor': [214.14203, 218.4203, 204.4174], 'location': [7639.377, 5164.9653]}, 16: {'kitColor': [228.95113, 234.8534, 220.2594], 'location': [7178.351, 1643.1052]}, 17: {'kitColor': [159.23264, 227.65279, 178.71529], 'location': [8018.397, 2378.1213]}, 18: {'kitColor': [215.3007, 217.83452, 196.42526], 'location': [8815.417, 6091.6147]}, 19: {'kitColor': [146.6484, 217.33717, 165.59366], 'location': [9304.515, 6345.7812]}}"
